Date,PM10 ( - ),PM 2.5 ( ng/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),O3 ( µg/m3 )
2018-04-10 01:00:56,,,244.30000000000004,1.2,2.865,14.200000000000001,0.0,4.495,19.15
2018-04-10 02:00:56,,,243.33,1.15,2.845,16.875,0.0,3.295,33.5
2018-04-10 03:00:56,,,119.38,1.12,2.62,16.03,0.0,3.385,46.16
2018-04-10 04:00:56,,,110.055,1.135,2.545,10.925000000000002,0.0,3.485,51.285
2018-04-10 05:00:56,,,127.865,1.29,2.45,6.36,0.0,3.525,48.585
2018-04-10 06:00:56,,,129.93,1.24,2.54,3.955,0.0,3.405,50.09
2018-04-10 07:00:56,,,395.25,1.11,2.97,3.4949999999999997,0.0,3.9749999999999996,34.8
2018-04-10 08:00:56,,,0.0,0.0,0.0,3.5150000000000006,0.0,2.175,0.0
2018-04-10 09:00:56,,,0.0,0.0,0.0,3.9849999999999994,0.0,2.525,0.0
2018-04-10 10:00:56,,,0.0,0.0,0.0,3.5,0.0,2.445,0.0
2018-04-10 11:00:56,,,0.0,0.0,0.0,3.53,0.0,2.415,0.0
2018-04-10 12:00:56,,,0.0,0.0,0.0,4.61,0.0,2.51,0.0
2018-04-10 13:00:56,,,0.0,0.0,0.0,8.0,0.0,2.615,0.0
2018-04-10 14:00:56,,,0.0,0.0,0.0,7.984999999999999,0.0,2.645,0.0
2018-04-10 15:00:56,,,0.0,0.0,0.0,7.515000000000001,0.0,2.59,0.0
2018-04-10 16:00:56,,,0.0,0.0,0.0,8.075,0.0,2.385,0.0
2018-04-10 17:00:56,,,0.0,0.0,0.0,10.365,0.0,2.32,0.0
2018-04-10 18:00:56,,,0.0,0.0,0.0,5.984999999999999,0.0,2.35,0.0
2018-04-10 19:00:56,,,0.0,0.0,0.0,5.605,0.0,2.455,0.0
2018-04-10 20:00:56,,,0.0,0.0,0.0,8.97,0.0,2.685,0.0
2018-04-10 21:00:56,,,0.0,0.0,0.0,8.09,0.0,2.885,0.0
2018-04-10 22:00:56,,,0.0,0.0,0.0,10.910000000000002,0.0,3.1199999999999997,0.0
2018-04-10 23:00:56,,,0.0,0.0,0.0,8.045,0.0,2.9849999999999994,0.0
2018-04-11 00:00:56,,,0.0,0.0,0.0,9.46,0.0,2.955,0.0
2018-04-11 01:00:56,,,0.0,0.0,0.0,8.075,0.0,2.685,0.0
2018-04-11 02:00:56,,,0.0,0.0,0.0,10.395,0.0,2.575,0.0
2018-04-11 03:00:56,,,0.0,0.0,0.0,7.0,0.0,2.48,0.0
2018-04-11 04:00:56,,,0.0,0.0,0.0,6.984999999999999,0.0,2.435,0.0
2018-04-11 05:00:56,,,0.0,0.0,0.0,6.5,0.0,2.405,0.0
2018-04-11 06:00:56,,,0.0,0.0,0.0,6.5,0.0,2.42,0.0
2018-04-11 07:00:56,,,0.0,0.0,0.0,6.460000000000001,0.0,2.46,0.0
2018-04-11 08:00:56,,,0.0,0.0,0.0,5.18,0.0,2.635,0.0
2018-04-11 09:00:56,,,0.0,0.0,0.0,11.985,0.0,2.84,0.0
2018-04-11 10:00:56,,,0.0,0.0,0.0,11.435000000000002,0.0,2.865,0.0
2018-04-11 11:00:56,,,0.0,0.0,0.0,8.985,0.0,3.0050000000000003,0.0
2018-04-11 12:00:56,,,0.0,0.0,0.0,8.565,0.0,2.9949999999999997,0.0
2018-04-11 13:00:56,,,0.0,0.0,0.0,11.025,0.0,2.97,0.0
2018-04-11 14:00:56,,,0.0,0.0,0.0,11.985,0.0,3.0,0.0
2018-04-11 15:00:56,,,0.0,0.0,0.0,11.5,0.0,2.8599999999999994,0.0
2018-04-11 16:00:56,,,0.0,0.0,0.0,11.449999999999998,0.0,2.9249999999999994,0.0
2018-04-11 17:00:56,,,0.0,0.0,0.0,9.54,0.0,2.8550000000000004,0.0
2018-04-11 18:00:56,,,0.0,0.0,0.0,10.975,0.0,2.8049999999999997,0.0
2018-04-11 19:00:56,,,0.0,0.0,0.0,10.065,0.0,2.7650000000000006,0.0
2018-04-11 20:00:56,,,0.0,0.0,0.0,12.420000000000002,0.0,2.72,0.0
2018-04-11 21:00:56,,,0.0,0.0,0.0,9.525,0.0,2.665,0.0
2018-04-11 22:00:56,,,0.0,0.0,0.0,10.425,0.0,2.58,0.0
2018-04-11 23:00:56,,,0.0,0.0,0.0,7.474999999999999,0.0,2.55,0.0
2018-04-12 00:00:56,,,0.0,0.0,0.0,6.525000000000001,0.0,2.6,0.0
2018-04-12 01:00:56,,,0.0,0.0,0.0,7.565,0.0,2.47,0.0
2018-04-12 02:00:56,,,0.0,0.0,0.0,9.95,0.0,2.47,0.0
2018-04-12 03:00:56,,,0.0,0.0,0.0,7.91,0.0,2.44,0.0
2018-04-12 04:00:56,,,0.0,0.0,0.0,4.54,0.0,2.41,0.0
2018-04-12 05:00:56,,,0.0,0.0,0.0,5.984999999999999,0.0,2.455,0.0
2018-04-12 06:00:56,,,0.0,0.0,0.0,5.599999999999999,0.0,2.55,0.0
2018-04-12 07:00:56,,,0.0,0.0,0.0,9.46,0.0,2.48,0.0
2018-04-12 08:00:56,,,0.0,0.0,0.0,8.075,0.0,2.625,0.0
2018-04-12 09:00:56,,,0.0,0.0,0.0,10.96,0.0,2.65,0.0
2018-04-12 10:00:56,,,0.0,0.0,0.0,9.475,0.0,2.775,0.0
2018-04-12 11:00:56,,,0.0,0.0,0.0,8.475,0.0,2.8900000000000006,0.0
2018-04-12 12:00:56,,,0.0,0.0,0.0,7.55,0.0,2.9249999999999994,0.0
2018-04-12 13:00:56,,,0.0,0.0,0.0,9.46,0.0,2.9800000000000004,0.0
2018-04-12 14:00:56,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-12 15:00:56,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-12 16:00:56,,,0.0,0.0,0.0,0.0,0.0,3.94,0.0
2018-04-12 17:00:56,,,0.0,0.0,0.0,0.0,0.0,3.725,0.0
2018-04-12 18:00:56,,,0.0,0.0,0.0,12.435000000000002,0.0,3.5199999999999996,0.0
2018-04-12 19:00:56,,,0.0,0.0,0.0,10.015,0.0,3.41,0.0
2018-04-12 20:00:56,,,0.0,0.0,0.0,10.485,0.0,3.3349999999999995,0.0
2018-04-12 21:00:56,,,0.0,0.0,0.0,10.05,0.0,3.345,35.605
2018-04-12 22:00:56,,,0.0,0.0,0.0,11.96,0.0,3.315,37.17
2018-04-12 23:00:56,,,0.0,0.0,0.0,10.46,0.0,3.35,26.14
2018-04-13 00:00:56,,,0.0,0.0,0.0,9.040000000000001,0.0,3.41,25.125
2018-04-13 01:00:56,,,0.0,0.0,0.0,10.685,0.0,3.785,23.095
2018-04-13 02:00:56,,,183.215,0.0,0.0,17.14,0.0,5.31,27.58
2018-04-13 03:00:56,,,449.44,0.0,0.0,18.38,0.0,5.22,24.22
2018-04-13 04:00:56,,,645.29,0.0,0.0,23.580000000000002,0.0,5.11,24.405
2018-04-13 05:00:56,,,615.58,8.2,37.55,28.94,0.0,5.11,20.975
2018-04-13 06:00:56,,,415.395,9.225,84.645,22.235,0.0,5.095,22.12
2018-04-13 07:00:56,,,361.51,7.29,23.524999999999995,25.524999999999995,0.0,5.44,22.274999999999995
2018-04-13 08:00:56,,,258.47,12.17,22.325,23.19,0.0,5.3500000000000005,18.44
2018-04-13 09:00:56,,,140.155,24.945000000000004,34.13,35.254999999999995,0.0,5.27,14.395000000000001
2018-04-13 10:00:56,,,69.04,13.339999999999998,16.275,41.5,0.0,5.23,34.79
2018-04-13 11:00:56,,,50.965,10.04,13.729999999999999,34.1,0.0,4.945,43.715
2018-04-13 12:00:56,,,130.745,7.655,10.69,23.849999999999998,0.0,5.3950000000000005,44.48499999999999
2018-04-13 13:00:56,,,225.08,8.88,11.49,29.959999999999997,0.0,6.685,47.095
2018-04-13 14:00:56,,,395.2749999999999,17.935,23.179999999999996,30.41,0.0,11.719999999999999,42.485
2018-04-13 15:00:56,,,460.25499999999994,17.855,22.054999999999996,33.445,0.0,14.685,56.525
2018-04-13 16:00:56,,,198.33,15.660000000000002,20.135,33.81,0.0,9.305,43.725
2018-04-13 17:00:56,,,121.45,13.85,19.495,29.405,0.0,7.010000000000001,42.09
2018-04-13 18:00:56,,,93.12,15.44,20.55,33.76,0.0,5.065,36.2
2018-04-13 19:00:56,,,68.78,17.15,19.99,29.76,0.0,4.445,30.955
2018-04-13 20:00:56,,,78.285,16.655,21.895,25.679999999999996,0.0,4.075,33.22
2018-04-13 21:00:56,,,91.015,16.015,21.56,24.084999999999997,0.0,4.08,34.78
2018-04-13 22:00:56,,,88.28500000000001,16.285,22.565,30.225000000000005,0.0,3.9350000000000005,32.945
2018-04-13 23:00:56,,,89.53500000000001,13.729999999999999,19.05,26.689999999999998,0.0,3.91,32.485
2018-04-14 00:00:56,,,173.655,6.650000000000001,8.185,17.915000000000003,0.0,3.8350000000000004,24.155
2018-04-14 01:00:56,,,246.67,10.225,12.495,18.180000000000003,0.0,4.2299999999999995,19.085
2018-04-14 02:00:56,,,238.88,8.925,10.86,24.36,0.0,5.175,24.49
2018-04-14 03:00:56,,,388.8999999999999,11.35,12.79,28.58,0.0,5.035,19.07
2018-04-14 04:00:56,,,540.525,12.69,14.055,28.74,0.0,5.03,20.645
2018-04-14 05:00:56,,,757.255,9.035,10.525,26.0,0.0,3.9249999999999994,21.945000000000004
2018-04-14 06:00:56,,,0.0,0.0,0.0,6.015000000000001,0.0,3.0849999999999995,0.0
2018-04-14 07:00:56,,,0.065,9.005,22.74,16.645,0.0,3.1199999999999997,22.245
2018-04-14 08:00:56,,,0.0,7.705000000000001,12.58,23.39,0.0,4.68,20.265
2018-04-14 09:00:56,,,0.0,17.905,25.175,46.725,0.0,5.300000000000001,20.755
2018-04-14 10:00:56,,,0.0,13.604999999999999,17.445,46.68,0.0,6.074999999999999,29.395
2018-04-14 11:00:56,,,0.0,10.57,14.75,36.165,0.0,6.535,35.47
2018-04-14 12:00:56,,,0.0,11.44,16.18,37.955000000000005,0.0,7.37,36.72
2018-04-14 13:00:56,,,0.0,16.055,22.135,35.245,0.0,9.83,39.74
2018-04-14 14:00:56,,,0.0,14.38,24.995,30.485,0.0,10.15,44.955000000000005
2018-04-14 15:00:56,,,0.0,26.26,33.39,33.785,0.0,14.550000000000002,50.25
2018-04-14 16:00:56,,,0.0,30.315,76.015,41.985,0.0,13.985,44.85999999999999
2018-04-14 17:00:56,,,0.0,25.075,31.179999999999996,56.79999999999999,0.0,9.19,40.745
2018-04-14 18:00:56,,,0.0,20.085,25.72,54.025,0.0,7.205000000000001,41.36
2018-04-14 19:00:56,,,0.0,17.075,19.415,55.405,0.0,5.599999999999999,45.32
2018-04-14 20:00:56,,,0.0,10.16,12.335,33.025000000000006,0.0,4.835,43.07
2018-04-14 21:00:56,,,0.0,18.585,21.899999999999995,28.685000000000002,0.0,4.585,29.570000000000004
2018-04-14 22:00:56,,,0.0,10.854999999999999,12.275,41.72,0.0,4.62,43.47
2018-04-14 23:00:56,,,0.0,11.57,13.115,28.685,0.0,4.31,44.85999999999999
2018-04-15 00:00:56,,,0.0,15.475,17.51,30.209999999999997,0.0,4.51,24.715
2018-04-15 01:00:56,,,0.0,15.395000000000001,17.02,27.305000000000003,0.0,5.155,19.555
2018-04-15 02:00:56,,,562.18,15.935,17.465,35.345,0.0,6.0249999999999995,18.235
2018-04-15 03:00:56,,,1090.695,23.795,25.59,37.505,0.0,8.795,11.964999999999998
2018-04-15 04:00:56,,,359.47,10.435,11.99,47.275,0.0,6.53,26.334999999999997
2018-04-15 05:00:56,,,460.19,11.479999999999999,20.68,31.705,0.0,6.29,20.455
2018-04-15 06:00:56,,,582.285,17.625,19.96,30.034999999999997,0.0,8.585,15.865
2018-04-15 07:00:56,,,342.585,15.13,16.83,18.945,0.0,8.37,18.76
2018-04-15 08:00:56,,,385.605,14.199999999999998,16.81,41.265,0.0,8.52,20.48
2018-04-15 09:00:56,,,607.095,16.55,20.955,35.34,0.0,14.76,25.67
2018-04-15 10:00:56,,,475.67,20.175,26.465,34.754999999999995,0.0,16.959999999999997,24.26
2018-04-15 11:00:56,,,414.315,16.02,20.805,38.0,0.0,16.575,32.91
2018-04-15 12:00:56,,,256.83,12.78,16.69,38.19,0.0,13.39,38.765
2018-04-15 13:00:56,,,398.76,15.505,20.175,25.399999999999995,0.0,21.150000000000002,42.15
2018-04-15 14:00:56,,,500.585,27.925,35.71,30.875,0.0,35.03,36.87
2018-04-15 15:00:56,,,653.115,23.74,31.265,30.64,0.0,39.115,43.165
2018-04-15 16:00:56,,,350.185,21.205,26.56,31.680000000000003,0.0,23.185000000000002,50.565
2018-04-15 17:00:56,,,80.75,19.61,23.570000000000004,36.765,0.0,12.475,51.67499999999999
2018-04-15 18:00:56,,,67.265,24.545,28.5,29.689999999999998,0.0,8.25,46.475
2018-04-15 19:00:56,,,119.69,16.545,19.17,40.255,0.0,6.890000000000001,54.56
2018-04-15 20:00:56,,,81.03,9.615,11.455,25.265,0.0,5.760000000000001,49.065
2018-04-15 21:00:56,,,43.48,9.275,11.24,29.804999999999996,0.0,5.435,52.025
2018-04-15 22:00:56,,,20.475,5.635000000000001,7.07,30.77,0.0,5.385000000000001,57.275
2018-04-15 23:00:56,,,55.82500000000001,5.39,6.855,21.07,0.0,5.140000000000001,55.330000000000005
2018-04-16 00:00:56,,,37.445,5.52,6.830000000000001,22.814999999999998,0.0,5.17,52.54
2018-04-16 01:00:56,,,58.04999999999999,6.0,7.505,22.5,0.0,5.45,47.245
2018-04-16 02:00:56,,,117.705,6.86,8.395,18.605,0.0,6.845,46.585
2018-04-16 03:00:56,,,299.015,10.555,11.910000000000002,15.985,0.0,10.385,38.065
2018-04-16 04:00:56,,,459.68,12.58,13.865,12.780000000000001,0.0,15.405000000000001,37.16
2018-04-16 05:00:56,,,225.025,8.03,9.305,23.135,0.0,12.81,43.44
2018-04-16 06:00:56,,,222.80499999999998,7.075,8.51,21.37,0.0,12.07,43.615
2018-04-16 07:00:56,,,166.005,5.455000000000001,6.95,15.515,0.0,8.37,43.655
2018-04-16 08:00:56,,,170.69999999999996,5.915,7.599999999999999,18.38,0.0,8.625,43.04999999999999
2018-04-16 09:00:56,,,234.405,10.28,13.145000000000001,41.175,0.0,8.685,39.465
2018-04-16 10:00:56,,,308.465,14.595,18.865,31.090000000000003,0.0,10.67,39.745
2018-04-16 11:00:56,,,331.385,19.5,25.92,23.98,0.0,16.795,33.5
2018-04-16 12:00:56,,,270.375,18.765,24.195000000000004,24.76,0.0,19.405,38.66
2018-04-16 13:00:56,,,353.625,17.91,25.035,30.275000000000002,0.0,20.575000000000003,44.875
2018-04-16 14:00:56,,,1109.425,31.959999999999997,44.44,25.635,0.0,78.27499999999999,34.655
2018-04-16 15:00:56,,,235.94999999999996,8.95,11.295,26.015,0.0,14.12,57.34
2018-04-16 16:00:56,,,264.165,11.455,14.31,19.505,0.0,12.195,55.715
2018-04-16 17:00:56,,,160.13,12.964999999999998,15.995,21.195,0.0,11.365,56.715
2018-04-16 18:00:56,,,760.5499999999998,20.075,23.5,25.13,0.0,9.475,58.6
2018-04-16 19:00:56,,,522.79,16.77,19.31,33.45,0.0,9.405,54.975
2018-04-16 20:00:56,,,269.335,12.99,14.520000000000001,30.655,0.0,8.399999999999999,49.185
2018-04-16 21:00:56,,,193.57499999999996,8.05,9.63,32.595,0.0,7.960000000000001,50.845
2018-04-16 22:00:56,,,391.555,11.25,12.725,28.320000000000004,0.0,20.155,45.79999999999999
2018-04-16 23:00:56,,,658.975,23.08,25.054999999999996,26.345,0.0,27.38,31.615
2018-04-17 00:00:56,,,553.165,20.89,22.554999999999996,26.689999999999998,0.0,25.76,35.095
2018-04-17 01:00:56,,,366.135,11.435,12.745,22.72,0.0,19.61,45.955000000000005
2018-04-17 02:00:56,,,338.285,10.3,11.555,23.72,0.0,20.995,45.54999999999999
2018-04-17 03:00:56,,,320.59,9.215,10.74,18.83,0.0,19.245,47.17499999999999
2018-04-17 04:00:56,,,103.545,5.625,6.88,14.915,0.0,9.86,48.725
2018-04-17 05:00:56,,,64.26,5.435,6.86,11.325000000000001,0.0,8.71,51.525
2018-04-17 06:00:56,,,69.465,6.635000000000001,8.185,14.589999999999998,0.0,7.66,49.885
2018-04-17 07:00:56,,,143.82,7.150000000000001,8.64,13.935000000000002,0.0,7.985,48.165
2018-04-17 08:00:56,,,463.695,9.545,11.300000000000002,23.290000000000003,0.0,15.770000000000001,40.645
2018-04-17 09:00:56,,,2631.93,36.37,53.955000000000005,34.72,0.0,55.51500000000001,17.425
2018-04-17 10:00:56,,,2327.275,43.845,62.63,62.01,0.0,54.56,17.605
2018-04-17 11:00:56,,,978.735,44.4,63.09,69.63499999999999,0.0,33.31,25.49
2018-04-17 12:00:56,,,536.755,25.945000000000004,31.675,66.5,0.0,24.51,47.23499999999999
2018-04-17 13:00:56,,,291.175,11.845,17.66,55.419999999999995,0.0,16.265,57.54999999999999
2018-04-17 14:00:56,,,189.57000000000002,10.955,13.800000000000002,45.92499999999999,0.0,11.685,62.48499999999999
2018-04-17 15:00:56,,,357.3999999999999,24.959999999999997,29.52,28.724999999999998,0.0,15.020000000000001,54.585
2018-04-17 16:00:56,,,319.66,30.565,36.66,45.345,0.0,14.530000000000001,47.715
2018-04-17 17:00:56,,,193.105,31.19,37.605,47.43,0.0,17.35,43.62
2018-04-17 18:00:56,,,190.735,38.91,46.18,42.754999999999995,0.0,14.905000000000001,36.255
2018-04-17 19:00:56,,,166.955,34.39,53.14000000000001,48.915,0.0,10.575,32.785
2018-04-17 20:00:56,,,288.97,22.429999999999996,43.785,42.31,0.0,7.400000000000001,45.97
2018-04-17 21:00:56,,,104.96999999999998,7.63,9.595,33.74,0.0,8.005,52.19
2018-04-17 22:00:56,,,76.97,4.27,5.544999999999999,29.3,0.0,7.285,58.365
2018-04-17 23:00:56,,,80.37,6.395,8.055,22.974999999999998,0.0,7.140000000000001,54.080000000000005
2018-04-18 00:00:56,,,92.21499999999999,8.69,10.16,17.689999999999998,0.0,9.35,51.98499999999999
2018-04-18 01:00:56,,,181.85,9.46,10.745,16.459999999999997,0.0,11.205,52.49
2018-04-18 02:00:56,,,448.695,10.96,12.214999999999998,18.785,0.0,16.635,45.715
2018-04-18 03:00:56,,,282.895,8.41,9.73,11.604999999999999,0.0,12.485,45.67499999999999
2018-04-18 04:00:56,,,743.8650000000001,17.53,18.925,19.105,0.0,22.419999999999998,34.44
2018-04-18 05:00:56,,,566.42,18.3,19.73,16.265,0.0,18.92,35.79
2018-04-18 06:00:56,,,505.22,13.01,13.93,32.76,0.0,15.799999999999999,37.945
2018-04-18 07:00:56,,,231.67,10.925000000000002,13.38,16.535,0.0,9.9,39.115
2018-04-18 08:00:56,,,380.3999999999999,14.39,17.475,30.615,0.0,10.59,33.55
2018-04-18 09:00:56,,,1689.6050000000002,29.715,39.485,43.535,0.0,38.199999999999996,26.69
2018-04-18 10:00:56,,,1849.12,44.75,70.98,61.49,0.0,55.9,14.74
2018-04-18 11:00:56,,,526.8,31.705,44.245,80.895,0.0,23.334999999999997,22.64
2018-04-18 12:00:56,,,645.305,27.89,34.8,62.82,0.0,3.5849999999999995,41.225
2018-04-18 13:00:56,,,629.705,33.33,40.395,58.46,0.0,34.84,50.085
2018-04-18 14:00:56,,,0.0,34.745,44.26500000000001,56.714999999999996,0.0,57.855,39.82
2018-04-18 15:00:56,,,445.865,39.455,49.15,45.10999999999999,0.0,52.91,38.295
2018-04-18 16:00:56,,,343.29,18.545,22.24,42.005,0.0,34.885,53.395
2018-04-18 17:00:56,,,135.83,16.08,19.5,34.915,0.0,10.844999999999999,56.27
2018-04-18 18:00:56,,,210.13,33.72,39.47,35.79,0.0,16.41,42.72
2018-04-18 19:00:56,,,173.735,38.375,42.57,39.99,0.0,11.005,33.15
2018-04-18 20:00:56,,,250.24,22.745,24.649999999999995,47.495000000000005,0.0,7.205000000000001,38.15
2018-04-18 21:00:56,,,355.74500000000006,14.53,16.01,46.050000000000004,0.0,9.96,43.0
2018-04-18 22:00:56,,,782.54,21.545,23.820000000000004,38.885,0.0,18.724999999999998,31.745
2018-04-18 23:00:56,,,349.855,12.020000000000001,13.85,37.650000000000006,0.0,13.385,39.495
2018-04-19 00:00:56,,,407.96,29.179999999999996,31.524999999999995,29.459999999999997,0.0,15.26,25.790000000000003
2018-04-19 01:00:56,,,321.225,18.55,20.205,26.575,0.0,12.545000000000002,35.57
2018-04-19 02:00:56,,,408.445,14.895000000000001,16.625,28.429999999999996,0.0,13.089999999999998,35.485
2018-04-19 03:00:56,,,811.145,32.415,34.775,26.525000000000002,0.0,45.365,19.12
2018-04-19 04:00:56,,,965.9500000000002,42.815,46.395,27.804999999999996,0.0,61.870000000000005,13.17
2018-04-19 05:00:56,,,365.215,19.455,20.96,30.3,0.0,26.455,28.265
2018-04-19 06:00:56,,,186.71,12.81,14.589999999999998,27.285,0.0,16.974999999999998,31.58
2018-04-19 07:00:56,,,327.47,19.67,21.885,28.145,0.0,17.545,26.87
2018-04-19 08:00:56,,,334.44,17.735,21.705,34.885,0.0,15.35,28.385
2018-04-19 09:00:56,,,383.34,21.53,28.290000000000003,44.6,0.0,13.195,26.64
2018-04-19 10:00:56,,,550.275,33.915,48.71,54.055,0.0,18.48,19.665
2018-04-19 11:00:56,,,525.445,28.649999999999995,38.565,59.699999999999996,0.0,15.535000000000002,29.14
2018-04-19 12:00:56,,,452.175,30.925,41.88,50.785000000000004,0.0,15.725,32.365
2018-04-19 13:00:56,,,336.39,21.334999999999997,26.69,56.65,0.0,15.765,49.285
2018-04-19 14:00:56,,,137.04,18.195,22.774999999999995,46.955000000000005,0.0,14.840000000000002,57.27
2018-04-19 15:00:56,,,106.75,17.55,22.415000000000003,60.400000000000006,0.0,11.235,50.51
2018-04-19 16:00:56,,,90.01,10.21,12.935,57.6,0.0,7.9799999999999995,50.77
2018-04-19 17:00:56,,,79.86,7.745,13.300000000000002,33.505,0.0,6.794999999999999,46.67499999999999
2018-04-19 18:00:56,,,101.865,11.685,15.885,34.94,0.0,6.46,48.21
2018-04-19 19:00:56,,,96.205,12.449999999999998,15.074999999999998,28.755,0.0,6.085,47.18
2018-04-19 20:00:56,,,98.585,10.33,11.979999999999999,20.54,0.0,5.95,43.275
2018-04-19 21:00:56,,,39.885,5.14,8.94,18.63,0.0,6.145,51.22
2018-04-19 22:00:56,,,36.465,7.765,30.274999999999995,26.515,0.0,6.82,50.51
2018-04-19 23:00:56,,,78.915,12.32,19.35,25.53,0.0,8.4,47.54
2018-04-20 00:00:56,,,377.29,15.97,23.355,29.570000000000004,0.0,12.525,40.11
2018-04-20 01:00:56,,,947.225,24.895,26.58,40.92,0.0,23.185000000000002,26.445000000000004
2018-04-20 02:00:56,,,457.23,15.67,17.085,35.925,0.0,16.715,38.285
2018-04-20 03:00:56,,,165.37,7.78,9.265,30.055000000000003,0.0,7.9799999999999995,44.6
2018-04-20 04:00:56,,,46.68,4.765,6.114999999999999,29.515,0.0,4.77,51.585
2018-04-20 05:00:56,,,37.61,5.495,7.169999999999999,28.310000000000002,0.0,4.485,45.580000000000005
2018-04-20 06:00:56,,,44.35999999999999,4.12,5.54,26.535,0.0,4.26,40.055
2018-04-20 07:00:56,,,104.14,6.465,8.325,26.095,0.0,4.495,38.25
2018-04-20 08:00:56,,,106.945,8.155,9.975,31.88,0.0,4.625,34.195
2018-04-20 09:00:56,,,125.745,21.685,27.024999999999995,35.54,0.0,4.57,26.515
2018-04-20 10:00:56,,,97.29,7.595,9.645,52.195,0.0,4.635,47.919999999999995
2018-04-20 11:00:56,,,64.975,6.75,7.72,39.665,0.0,4.8999999999999995,51.49
2018-04-20 12:00:56,,,52.465,8.11,9.88,44.42499999999999,0.0,5.31,53.955000000000005
2018-04-20 13:00:56,,,54.74,0.0,0.0,45.315,0.0,4.93,51.79999999999999
2018-04-20 14:00:56,,,85.64,9.58,10.865,39.050000000000004,0.0,4.5249999999999995,45.919999999999995
2018-04-20 15:00:56,,,100.33999999999999,17.42,19.455,37.095,0.0,4.36,36.945
2018-04-20 16:00:56,,,423.335,19.95,23.285,27.005,0.0,4.71,26.320000000000004
2018-04-20 17:00:56,,,0.0,0.0,0.0,11.49,0.0,3.0750000000000006,0.0
2018-04-20 18:00:56,,,0.0,0.0,0.0,10.915,0.0,3.1950000000000003,0.0
2018-04-20 19:00:56,,,0.0,0.0,0.0,7.5,0.0,3.2300000000000004,0.0
2018-04-20 20:00:56,,,0.0,0.0,0.0,0.0,0.0,3.09,0.0
2018-04-20 21:00:56,,,0.0,0.0,0.0,8.06,0.0,3.0750000000000006,0.0
2018-04-20 22:00:56,,,0.0,0.0,0.0,10.525,0.0,3.035,0.0
2018-04-20 23:00:56,,,0.0,0.0,0.0,11.439999999999998,0.0,3.1050000000000004,0.0
2018-04-21 00:00:56,,,0.0,0.0,0.0,8.885,0.0,2.9500000000000006,0.0
2018-04-21 01:00:56,,,0.0,0.0,0.0,4.025,0.0,2.905,0.0
2018-04-21 02:00:56,,,0.0,0.0,0.0,5.07,0.0,2.9949999999999997,0.0
2018-04-21 03:00:56,,,0.0,0.0,0.0,7.925,0.0,3.08,0.0
2018-04-21 04:00:56,,,0.0,0.0,0.0,4.975,0.0,2.9949999999999997,0.0
2018-04-21 05:00:56,,,0.0,0.0,0.0,4.01,0.0,3.095,0.0
2018-04-21 06:00:56,,,0.0,0.0,0.0,4.5,0.0,3.0849999999999995,0.0
2018-04-21 07:00:56,,,0.0,0.0,0.0,4.6,0.0,2.9800000000000004,0.0
2018-04-21 08:00:56,,,0.0,0.0,0.0,8.46,0.0,3.095,0.0
2018-04-21 09:00:56,,,0.0,0.0,0.0,6.984999999999999,0.0,3.1050000000000004,0.0
2018-04-21 10:00:56,,,0.0,0.0,0.0,6.525000000000001,0.0,3.065,0.0
2018-04-21 11:00:56,,,0.0,0.0,0.0,7.45,0.0,3.17,0.0
2018-04-21 12:00:56,,,0.0,0.0,0.0,5.5,0.0,3.225,0.0
2018-04-21 13:00:56,,,0.0,0.0,0.0,5.565,0.0,3.1300000000000003,0.0
2018-04-21 14:00:56,,,0.0,0.0,0.0,8.065,0.0,3.33,0.0
2018-04-21 15:00:56,,,0.0,0.0,0.0,10.4,0.0,3.1099999999999994,0.0
2018-04-21 16:00:56,,,0.0,0.0,0.0,6.474999999999999,0.0,3.025,0.0
2018-04-21 17:00:56,,,128.81,2.435,4.58,28.52,0.0,3.0499999999999994,35.985
2018-04-21 18:00:56,,,0.0,3.26,4.865,19.465,0.0,3.53,39.785
2018-04-21 19:00:56,,,0.0,8.09,10.225,13.305,0.0,3.845,38.58
2018-04-21 20:00:56,,,13.410000000000002,11.520000000000001,13.595,13.049999999999999,0.0,4.5249999999999995,28.14
2018-04-21 21:00:56,,,0.0,5.16,6.5,18.7,0.0,4.859999999999999,35.255
2018-04-21 22:00:56,,,0.0,12.995,14.39,22.235,0.0,5.53,25.445000000000004
2018-04-21 23:00:56,,,0.0,21.065,22.405,19.045,0.0,6.0,20.655
2018-04-22 00:00:56,,,0.0,6.705000000000001,8.08,15.04,0.0,5.03,36.18
2018-04-22 01:00:56,,,0.0,3.44,4.86,15.86,0.0,4.59,39.58
2018-04-22 02:00:56,,,48.035,3.315,4.69,13.995,0.0,4.78,36.975
2018-04-22 03:00:56,,,102.26,2.9949999999999997,4.29,11.055,0.0,4.53,37.06
2018-04-22 04:00:56,,,132.46,3.49,4.905,9.715,0.0,4.44,34.01
2018-04-22 05:00:56,,,135.955,3.955,5.19,8.79,0.0,4.535,32.73
